timestamp,node_name,cell_name,l_traffic_activeuser_dl_avg,l_traffic_activeuser_dl_max,l_traffic_activeuser_ul_avg,l_traffic_activeuser_dl_max_1,l_traffic_user_avg,l_traffic_user_max,l_chmeas_prb_dl_avail,l_chmeas_prb_dl_used_avg,l_chmeas_prb_ul_avail,l_chmeas_prb_ul_used_avg,l_thrp_bits_dl,l_thrp_bits_ul,dl_prb_usage,ul_prb_usage,user_exp
2024-05-20 14:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_3,1.0105,11,0.6939,7,15.1952,30,50,23.3352,50,11.1339,20369459152,1808974744,46.6704,22.2678,7.447248845355746
2024-05-20 14:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_8,1.6771,13,0.9478,8,28.9683,41,50,31.1207,50,15.5735,35044825176,2413885528,62.2414,31.147,7.575768437271842
2024-05-20 15:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_9,1.2844,14,0.8388,8,26.3201,42,50,23.4002,50,13.3457,23539396384,1514707472,46.8004,26.691400000000005,7.9159485063416595
2024-05-20 15:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_8,1.1476,11,0.7067,9,30.5082,45,50,24.2859,50,13.451,29460950376,2192498232,48.5718,26.902000000000005,10.09935290698738
2024-05-20 15:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_2,0.6684,10,0.4402,6,11.94,24,50,17.3605,50,11.7267,13559788240,1258333416,34.721,23.4534,8.497958073784904
2024-05-20 15:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_1,2.4009,13,2.0307,11,34.2215,52,50,37.1364,50,21.4352,41164745232,5300034840,74.2728,42.8704,6.071449762823546
2024-05-20 15:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_6,1.9473,11,1.5636,10,18.9675,28,50,34.4951,50,18.7848,20854308616,3114107184,68.9902,37.5696,3.8076387547134822
2024-05-20 15:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_5,1.1724,9,0.679,8,12.8539,26,50,26.9071,50,9.5708,14336619208,1103275960,53.8142,19.1416,4.265805745833832
2024-05-20 15:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_3,0.7555,9,0.4317,7,17.1962,30,50,20.285,50,9.9714,19291751496,947548472,40.57,19.9428,9.268072305195709
2024-05-20 15:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_4,1.6286,10,1.4262,9,14.4865,26,50,34.5431,50,12.6924,20065368472,1177429568,69.0862,25.384799999999995,4.4187541842778
2024-05-20 15:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_7,3.0767,14,1.7621,10,53.6091,78,50,38.4568,50,19.9264,61843858992,5138489592,76.9136,39.8528,7.877919653212835
2024-05-20 16:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_5,0.8593,8,0.5767,7,12.5981,21,50,23.4377,50,9.4503,12793008088,1051928392,46.8754,18.9006,5.901378184498423
2024-05-20 16:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_4,1.8422,10,1.8898,11,15.8022,27,50,40.0905,50,18.4138,23095356728,3238321920,80.181,36.8276,4.011363897781372
2024-05-20 16:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_1,3.1295,14,2.3414,12,31.5556,47,50,41.594,50,23.6905,42753076096,6053584400,83.188,47.381,4.430589187319132
2024-05-20 16:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_2,0.8642,8,0.476,6,14.3578,24,50,22.4352,50,12.0105,18098380960,1093284864,44.8704,24.021,7.50573273783585
2024-05-20 16:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_3,1.1804,13,0.8944,8,19.9589,33,50,24.8502,50,13.2641,21937513768,2112584032,49.7004,26.528199999999995,6.91701239420206
2024-05-20 16:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_9,1.5436,13,0.8702,8,28.5908,44,50,28.9153,50,14.4213,30415627744,2119465208,57.8306,28.8426,7.557631664521677
2024-05-20 16:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_7,4.4548,18,2.5051,16,59.36,81,50,43.7062,50,22.3834,84219699256,5602577640,87.4124,44.7668,7.348950095404231
2024-05-20 16:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_8,1.4084,11,1.0117,8,31.2411,47,50,29.2492,50,16.4027,32806774160,2641868504,58.4984,32.8054,8.630509235966075
2024-05-20 16:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_6,2.9805,13,2.0666,10,21.7347,35,50,40.6129,50,18.6128,27486990256,1931641784,81.2258,37.2256,3.2213386164771864
2024-05-20 17:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_3,2.5898,14,1.2214,9,24.7984,44,50,39.3992,50,14.1385,38180043584,2483168680,78.7984,28.277,4.8983970715796135
2024-05-20 17:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_2,1.1124,8,0.8384,8,15.5135,26,50,25.5671,50,13.1794,16617213728,2516392144,51.13419999999999,26.3588,5.764479914105428
2024-05-20 17:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_1,2.7605,19,1.9195,12,37.8545,57,50,38.5446,50,20.9877,37876605536,4265881120,77.0892,41.9754,4.852606736265819
2024-05-20 17:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_8,2.1481,14,1.078,9,32.7148,56,50,40.2778,50,13.9052,42277364392,2307762608,80.5556,27.8104,6.576858914176091
2024-05-20 17:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_5,1.4941,10,0.6134,7,11.704,23,50,36.7259,50,9.8569,17775743128,1404064264,73.4518,19.7138,3.805065018323516
2024-05-20 17:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_4,2.2039,12,1.805,11,18.4904,31,50,38.6096,50,15.8668,19667947472,1375430424,77.2192,31.7336,3.15061359993383
2024-05-20 17:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_9,2.1853,16,1.2442,10,32.757,47,50,36.5694,50,15.5561,45614581944,2499028352,73.1388,31.1122,7.229646764060682
2024-05-20 17:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_6,4.5802,16,2.7469,13,23.3682,38,50,47.5227,50,21.9934,35417479112,2989801672,95.0454,43.9868,2.441024003099004
2024-05-20 17:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_7,3.8407,18,2.3877,14,64.5987,96,50,39.6226,50,22.0547,60023472896,5726523608,79.2452,44.1094,6.750257587756856
2024-05-20 18:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_3,2.9453,14,1.2425,9,26.4122,42,50,42.8707,50,13.7757,36482418472,2192441440,85.7414,27.551400000000005,3.927092797525921
2024-05-20 18:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_2,1.8216,15,0.844,8,18.0711,33,50,30.7723,50,14.6487,22743783952,1995532904,61.5446,29.2974,4.489950930995099
2024-05-20 18:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_1,3.856,18,2.2661,13,43.4019,66,50,43.6929,50,21.7069,44873869008,3942407648,87.3858,43.4138,3.952915664091228
2024-05-20 18:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_6,5.4369,17,2.9373,12,26.7528,43,50,47.9082,50,20.6155,34383374432,2771750880,95.8164,41.231,2.0841037019949207
2024-05-20 18:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_8,2.1946,15,1.0322,8,34.35,54,50,36.6777,50,15.1738,44960657248,1966448176,73.3554,30.347600000000003,7.345444244712826
2024-05-20 18:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_5,1.9447,14,1.0815,10,15.3825,25,50,40.6638,50,13.7939,17581782504,1509469960,81.3276,27.5878,2.892342682709907
2024-05-20 18:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_4,3.0041,16,2.3531,16,20.8858,35,50,44.705,50,18.0556,21960930664,1714919976,89.41,36.1112,2.411692234988137
2024-05-20 18:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_7,5.8385,27,3.0516,17,75.2086,103,50,45.339,50,23.668,73525891104,7817698152,90.678,47.336,4.903846612867558
2024-05-20 18:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_9,3.0894,19,1.2204,9,35.9303,52,50,40.2309,50,15.0453,50126775064,2621402944,80.4618,30.0906,5.749522845521244
2024-05-20 19:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_3,2.4098,18,1.1355,9,27.1534,47,50,37.6023,50,12.1623,32572447168,2599933408,75.2046,24.3246,4.601970344674358
2024-05-20 19:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_5,3.1906,13,1.3069,9,19.3112,31,50,43.9529,50,14.92,22117406544,2628964208,87.9058,29.84,2.2433714540839444
2024-05-20 19:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_8,2.4223,14,1.3508,9,40.7224,62,50,36.5117,50,15.1774,37926263904,2695643360,73.0234,30.3548,5.844340757047267
2024-05-20 19:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_9,2.6121,15,1.3568,10,37.2531,58,50,39.2464,50,14.8089,43122170520,3011698672,78.4928,29.6178,5.845941020354343
2024-05-20 19:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_4,4.1464,17,2.7897,13,25.4304,37,50,47.2298,50,20.6468,26956613616,2038679160,94.4596,41.2936,2.2570506541229896
2024-05-20 19:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_6,5.1122,17,2.9768,13,28.504,40,50,48.2563,50,22.5295,25359141752,2934768080,96.5126,45.059,1.6763293198646072
2024-05-20 19:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_1,4.5255,23,2.1144,11,48.5871,71,50,44.672,50,21.0256,53723235624,4800840792,89.344,42.0512,4.216269918182349
2024-05-20 19:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_7,6.5727,26,3.2374,16,74.908,97,50,47.5421,50,26.0717,77275341528,8710528392,95.0842,52.14339999999999,4.245084199377428
2024-05-20 19:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_2,2.1696,15,0.7785,8,19.8664,33,50,34.5215,50,13.8467,25829480000,4908842248,69.043,27.6934,4.055966921375303
2024-05-20 20:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_3,4.4036,23,1.2209,9,31.148,50,50,42.1383,50,13.4025,34606327080,2215042776,84.2766,26.805,2.921733595452761
2024-05-20 20:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_7,5.7256,22,2.8625,15,70.183,95,50,46.5384,50,26.2622,70446775624,9619917088,93.0768,52.52440000000001,4.336029254102454
2024-05-20 20:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_8,2.7329,14,1.5277,10,38.8431,66,50,38.7622,50,16.1508,39297433648,3559435072,77.5244,32.3016,5.118709057884385
2024-05-20 20:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_9,7.7891,27,1.5036,10,36.1066,52,50,44.7589,50,16.9349,29618638320,5128584608,89.5178,33.8698,1.5486939532097337
2024-05-20 20:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_4,3.7761,16,2.2172,13,22.1836,35,50,46.4686,50,18.6109,23946154008,2019780528,92.9372,37.2218,2.046966213912067
2024-05-20 20:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_5,3.3448,13,1.5198,9,18.9986,29,50,45.2046,50,15.3823,23948550744,2814309536,90.4092,30.7646,2.277354906959216
2024-05-20 20:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_6,5.3408,20,4.1974,16,28.85,44,50,47.1004,50,25.7429,33128162752,3171209584,94.2008,51.48579999999999,2.009256177323324
2024-05-20 20:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_1,4.7112,23,1.975,12,46.0044,65,50,44.904,50,20.31,54023231232,5337988520,89.808,40.62,3.767679106537944
2024-05-20 20:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_2,2.293,17,1.2451,10,21.91,32,50,35.558,50,14.7417,29308656504,3034579056,71.116,29.4834,4.613018509985748
2024-05-20 21:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_7,5.1792,28,2.1378,12,61.6888,88,50,47.709,50,21.5726,70067447352,6268985688,95.418,43.1452,4.507087172199665
2024-05-20 21:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_8,2.8356,26,1.4417,11,36.2704,52,50,35.3257,50,15.762,35922961504,3242464648,70.6514,31.524,5.115467239051261
2024-05-20 21:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_1,4.6828,19,1.9135,10,42.8875,67,50,45.7204,50,19.956,58369097792,3573964400,91.4408,39.912,3.966308746304387
2024-05-20 21:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_4,3.641,13,1.7985,11,19.1289,35,50,47.0681,50,16.8876,26337387752,1631017480,94.1362,33.7752,2.215427486371357
2024-05-20 21:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_5,3.1541,13,1.1652,8,16.4562,26,50,43.6459,50,12.665,18012604464,1539726472,87.2918,25.33,1.7417739306110431
2024-05-20 21:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_6,4.0195,15,4.3088,14,29.254,42,50,46.6538,50,27.843,31816398272,4965785784,93.3076,55.686,2.4775634635944908
2024-05-20 21:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_2,2.0036,15,0.6716,7,16.16,30,50,36.5319,50,11.8684,27057369792,1485402704,73.0638,23.7368,4.393008592286295
2024-05-20 21:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_3,6.8637,22,0.8651,8,25.5402,38,50,46.295,50,12.4404,27517530904,1529523328,92.59,24.8808,1.5012256503991466
2024-05-20 21:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_9,8.1109,25,1.0858,9,33.8072,51,50,45.0666,50,14.4042,32598184712,3109400928,90.1332,28.8084,1.6689460846927675
2024-05-20 22:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_7,2.1716,17,1.4355,10,53.5158,72,50,34.6649,50,19.8853,65013173792,5027930776,69.3298,39.7706,10.764805302634857
2024-05-20 22:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_8,1.9571,21,0.8596,10,31.8847,46,50,30.7116,50,14.5249,34921583824,2449098208,61.4232,29.049800000000005,6.77915018462104
2024-05-20 22:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_9,2.2871,17,0.6795,8,29.2525,42,50,30.439,50,13.2267,26938498384,1714811256,60.878,26.4534,4.347592247781108
2024-05-20 22:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_5,2.295,11,0.8056,7,15.9603,26,50,37.7142,50,10.6001,19692372160,1430466136,75.4284,21.2002,2.668620811238204
2024-05-20 22:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_6,3.3684,15,2.5124,12,21.3981,35,50,40.9624,50,18.486,25939574032,3271592464,81.9248,36.972,2.428763139304852
2024-05-20 22:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_1,2.449,15,1.3358,9,29.4783,52,50,38.9156,50,15.3139,55024545816,2220279888,77.8312,30.6278,6.862374260332534
2024-05-20 22:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_2,1.6045,14,0.7363,7,15.7267,30,50,28.3089,50,13.3288,22998426304,3693748920,56.61780000000001,26.6576,4.984297439219521
2024-05-20 22:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_3,2.2754,26,0.8082,10,23.4314,40,50,28.2305,50,12.3993,27265174136,1976329528,56.46099999999999,24.7986,4.663869827894328
2024-05-20 22:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_4,2.2269,14,1.2409,9,16.9183,27,50,39.7641,50,14.1939,20677008816,1497026520,79.5282,28.387799999999995,2.818745510765524
2024-05-20 23:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_8,1.5584,12,0.7262,8,28.3522,43,50,31.5124,50,12.547,40482120616,1909970632,63.024800000000006,25.094,8.946529793393712
2024-05-20 23:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_3,0.8047,8,0.4997,6,15.7514,27,50,22.8757,50,9.3786,19826551968,957263008,45.7514,18.7572,8.099688265488778
2024-05-20 23:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_2,1.0344,9,0.4152,6,13.4903,22,50,25.4558,50,9.9902,23871410672,1045193352,50.9116,19.9804,8.07283245256818
2024-05-20 23:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_1,0.9665,8,0.7639,7,20.1961,31,50,24.2118,50,12.8442,20852937328,1961175760,48.4236,25.6884,7.206436013385336
2024-05-20 23:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_6,2.034,11,1.6115,9,19.5561,29,50,37.0163,50,16.1155,24942037920,2677898768,74.0326,32.231,3.967051404198124
2024-05-20 23:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_5,1.9479,9,0.564,6,12.8439,22,50,40.8556,50,7.9759,21037748088,896040192,81.7112,15.9518,3.172117221755623
2024-05-20 23:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_7,1.8362,14,1.1777,9,48.2992,63,50,31.9957,50,17.4995,49255426904,3136819560,63.9914,34.999,10.483177840113797
2024-05-20 23:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_9,0.7903,8,0.5047,8,26.5014,40,50,19.4714,50,13.1006,16565372760,1493388816,38.9428,26.201200000000004,7.971803967875738
2024-05-20 23:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_4,1.6313,10,0.6494,6,10.6292,28,50,37.5089,50,9.4412,18553453776,918463560,75.0178,18.8824,3.316305206359172
2024-05-21 00:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_7,1.1519,11,0.7522,7,43.7706,64,50,23.788,50,15.2436,47274157552,2029755912,47.576,30.4872,15.945438760321894
2024-05-21 00:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_2,0.4979,5,0.3266,5,10.9189,20,50,15.7013,50,10.8624,20163142512,1459947984,31.4026,21.7248,14.10314343450774
2024-05-21 00:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_8,0.8403,7,0.4881,7,26.3264,45,50,20.1899,50,11.8034,24444095920,992137976,40.3798,23.6068,12.471907061035289
2024-05-21 00:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_9,0.5511,8,0.2673,6,22.615,44,50,11.9677,50,10.7169,9767109752,506320048,23.9354,21.4338,6.946701016095824
2024-05-21 00:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_4,0.6085,6,0.4637,5,9.0344,20,50,19.6909,50,8.4202,9821794480,465015200,39.3818,16.8404,5.636041278057089
2024-05-21 00:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_1,0.4639,7,0.4251,6,18.5822,32,50,13.0787,50,11.1863,15792790760,883028024,26.1574,22.3726,14.0315999321524
2024-05-21 00:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_5,0.6616,6,0.3797,6,10.2633,19,50,21.8523,50,6.7475,17084517248,697262312,43.7046,13.495,7.808520074530619
2024-05-21 00:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_6,1.1011,10,0.895,7,16.27,31,50,26.1596,50,10.576,18846323496,1104535592,52.3192,21.152,5.599493008483657
2024-05-21 00:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_3,0.4378,7,0.2538,6,10.4908,26,50,12.7492,50,8.1578,15499926480,601686504,25.4984,16.3156,12.978585914691568
2024-05-21 01:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_8,0.3386,7,0.3553,5,24.4538,37,50,8.3268,50,11.7012,14583799864,1924345952,16.6536,23.4024,22.455938857757168
2024-05-21 01:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_9,0.1677,4,0.1986,5,23.0153,37,50,4.3026,50,11.295,5350668200,3372439912,8.6052,22.59,21.051190004497503
2024-05-21 01:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_7,0.6076,7,0.5536,7,42.2522,63,50,11.8986,50,14.619,26548552296,1755066272,23.7972,29.238,26.457004049259
2024-05-21 01:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_5,0.9635,6,1.0416,6,7.8961,16,50,21.1775,50,10.5244,22012798416,9013074928,42.355,21.0488,10.600032729024498
2024-05-21 01:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_6,0.6629,7,0.9299,7,13.2497,21,50,15.7851,50,9.5653,15401938304,1130969336,31.5702,19.1306,8.741741228504315
2024-05-21 01:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_1,0.2613,5,0.4501,5,15.4824,25,50,8.1981,50,10.8233,9370236736,558800624,16.3962,21.6466,15.698126782241864
2024-05-21 01:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_2,0.2756,6,0.1914,5,8.0722,17,50,8.6232,50,6.3501,9794301016,458203760,17.2464,12.7002,13.562514350038905
2024-05-21 01:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_4,0.2043,5,0.1946,4,6.9664,14,50,6.972,50,6.5729,3659894936,224847584,13.944,13.1458,7.818368692517811
2024-05-21 01:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_3,0.1366,3,0.0806,4,5.2505,13,50,5.6448,50,5.7901,6681113096,176410976,11.2896,11.5802,16.72345126562238
2024-05-21 02:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_3,0.0415,3,0.0534,3,6.9225,15,50,2.0812,50,6.9248,913730432,107179464,4.1624,13.8496,15.180832342358103
2024-05-21 02:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_2,0.1851,4,0.1173,4,6.6435,15,50,6.1393,50,5.6879,6432918352,235908784,12.2786,11.3758,13.130804361105188
2024-05-21 02:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_1,0.2635,5,0.5659,6,14.486,26,50,7.8184,50,9.1569,7499650760,412423936,15.636799999999996,18.3138,12.774802445072323
2024-05-21 02:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_6,0.2005,5,0.5878,6,10.4101,22,50,5.3223,50,8.3849,4617858080,549372888,10.6446,16.7698,12.29641677953837
2024-05-21 02:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_5,0.138,4,0.1925,4,5.5654,12,50,3.9023,50,6.1046,3224200472,435507584,7.804600000000001,12.2092,11.3315533043797
2024-05-21 02:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_4,0.0511,3,0.0837,4,4.9461,13,50,2.6031,50,5.4032,2359026176,122584968,5.2062,10.8064,19.88836521450685
2024-05-21 02:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_7,0.3651,6,0.3194,6,40.4329,71,50,3.9943,50,14.9914,6675327728,2659096336,7.9886,29.9828,30.102272012964317
2024-05-21 02:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_8,0.1826,7,0.1941,6,24.3793,47,50,4.5653,50,11.1031,5915567264,1080328800,9.1306,22.2062,21.676059843951077
2024-05-21 02:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_9,0.2207,5,0.2235,5,23.0695,45,50,6.7128,50,10.5165,13345140664,694255656,13.4256,21.033,29.87976601908583
2024-05-21 03:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_6,0.2977,5,0.5338,5,8.8336,17,50,10.1576,50,7.8186,6307613392,334974984,20.3152,15.637200000000002,6.622268085895953
2024-05-21 03:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_7,0.32,6,0.3081,6,37.7186,54,50,5.9419,50,14.443,10343170656,1645794648,11.8838,28.886,26.840827089212848
2024-05-21 03:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_8,0.197,8,0.1887,5,24.4656,39,50,5.4445,50,10.3812,8279264408,596405472,10.889,20.7624,22.448679625985783
2024-05-21 03:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_9,0.2826,9,0.2545,6,23.6314,36,50,7.687,50,10.8617,11142387080,734163728,15.374000000000002,21.7234,17.50386194506238
2024-05-21 03:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_4,0.0923,4,0.1165,4,4.975,12,50,3.6705,50,5.5119,4240794080,188023472,7.341,11.0238,19.0780413657735
2024-05-21 03:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_5,0.06,4,0.1151,5,5.7103,12,50,2.1509,50,5.7214,883710728,200226640,4.3018,11.4428,9.313249922954366
2024-05-21 03:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_1,0.1889,4,0.9369,6,16.5539,29,50,3.3924,50,11.9703,4050395560,3760135328,6.784799999999999,23.9406,25.728386276370998
2024-05-21 03:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_2,0.0354,3,0.0579,3,5.2889,14,50,1.3627,50,5.1705,539846744,70859472,2.7254,10.341,17.2274596729896
2024-05-21 03:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_3,0.1282,4,0.118,4,6.6694,15,50,2.9032,50,6.7254,1885973592,212962768,5.8064,13.4508,11.518708149498504
2024-05-21 04:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_5,0.0982,4,0.1208,4,7.2072,15,50,3.7387,50,5.6388,2212343840,223505824,7.477400000000001,11.2776,9.862647774365977
2024-05-21 04:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_3,0.1219,5,0.1153,5,9.3225,21,50,4.0894,50,7.4189,3484639560,313270080,8.1788,14.8378,14.619439734588338
2024-05-21 04:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_2,0.1748,4,0.1824,4,5.5606,13,50,3.3159,50,9.0206,2378711160,9209571256,6.6318,18.0412,11.898965191575208
2024-05-21 04:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_1,0.3337,6,0.8696,8,19.0125,32,50,8.6936,50,11.7467,8064284176,3028766392,17.3872,23.4934,11.347573691999644
2024-05-21 04:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_6,0.2378,5,0.3726,6,9.6892,21,50,7.5307,50,7.02,3836344176,286968832,15.0614,14.04,6.244765292203393
2024-05-21 04:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_4,0.1641,5,0.2288,5,7.5394,18,50,5.4336,50,7.0406,5780949048,371431800,10.8672,14.081200000000004,16.13488703815025
2024-05-21 04:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_9,0.2812,7,0.3133,6,24.4011,38,50,6.0735,50,12.8018,6651892488,2399952960,12.147,25.6036,15.171566203177496
2024-05-21 04:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_8,0.3378,9,0.3173,5,25.0597,39,50,10.8999,50,12.0256,12739821320,1798318808,21.7998,24.0512,15.374172603612102
2024-05-21 04:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_7,0.6043,7,0.5167,7,44.1745,65,50,12.1147,50,15.5805,18846669000,3419690096,24.2294,31.161,18.2055754019429
2024-05-21 05:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_3,0.2792,5,0.2767,5,12.6047,27,50,8.7971,50,9.8859,10374817232,675212120,17.5942,19.7718,16.23130497516737
2024-05-21 05:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_2,0.339,7,0.2508,5,8.4006,22,50,10.0417,50,8.3654,10661886168,4415712616,20.0834,16.7308,12.800029257441055
2024-05-21 05:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_1,0.7904,9,1.0258,8,26.9292,45,50,18.466,50,13.4637,19900801728,1107583856,36.932,26.9274,9.754023265633958
2024-05-21 05:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_6,0.9731,7,0.9502,7,13.5456,22,50,24.7369,50,11.974,10967689664,1153465584,49.4738,23.948,3.752526595353174
